"","Ob","Type","MPG.highway","AirBags","DriveTrain","Cylinders","EngineSize","Horsepower","RPM","Rev.per.mile","Man.trans.avail","Fuel.tank.capacity","Passengers","Length","Wheelbase","Width","Turn.circle","Rear.seat.room","Luggage.room","Weight","Origin","Make","PriceNew","average","level1","level2","level3","level4","level5","level6","level7","level8"
"1316",785,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36115.69227,36174.806408125,0,0,0,0,0,1,0,0
"1317",951,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36115.69227,36174.806408125,0,0,0,0,0,1,0,0
"1318",64,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36641.90759,36174.806408125,0,0,0,0,0,1,0,0
"1319",416,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36641.90759,36174.806408125,0,0,0,0,0,1,0,0
"1320",1140,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36641.90759,36174.806408125,0,0,0,0,0,1,0,0
"1321",1171,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36725.63455,36174.806408125,0,0,0,0,0,1,0,0
"1322",146,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",36974.00921,36174.806408125,0,0,0,0,0,1,0,0
"1323",396,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",37774.82943,36174.806408125,0,0,0,0,0,1,0,0
"1324",1486,"Midsize",26,"Driver & Passenger","Front","6",3.8,160,4400,1835,"No",18.4,6,205,109,73,42,30,19,3695,"USA","Lincoln Continental",38505.85155,36174.806408125,0,0,0,0,0,1,0,0
"1325",1488,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",34054.61757,36633.9570930556,0,0,0,0,0,1,0,0
"1326",448,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",34902.92231,36633.9570930556,0,0,0,0,0,1,0,0
"1327",1001,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",34902.92231,36633.9570930556,0,0,0,0,0,1,0,0
"1328",98,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35187.42666,36633.9570930556,0,0,0,0,0,1,0,0
"1329",928,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35522.29365,36633.9570930556,0,0,0,0,0,1,0,0
"1330",1499,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35522.29365,36633.9570930556,0,0,0,0,0,1,0,0
"1331",577,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35792.91356,36633.9570930556,0,0,0,0,0,1,0,0
"1332",1309,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35824.16297,36633.9570930556,0,0,0,0,0,1,0,0
"1333",102,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35896.36689,36633.9570930556,0,0,0,0,0,1,0,0
"1334",798,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",35912.56603,36633.9570930556,0,0,0,0,0,1,0,0
"1335",400,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36028.25958,36633.9570930556,0,0,0,0,0,1,0,0
"1336",856,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36107.32495,36633.9570930556,0,0,0,0,0,1,0,0
"1337",647,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36486.17766,36633.9570930556,0,0,0,0,0,1,0,0
"1338",1015,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36574.38403,36633.9570930556,0,0,0,0,0,1,0,0
"1339",285,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36738.9846,36633.9570930556,0,0,0,0,0,1,0,0
"1340",536,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36738.9846,36633.9570930556,0,0,0,0,0,1,0,0
"1341",1030,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36754.45885,36633.9570930556,0,0,0,0,0,1,0,0
"1342",296,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36763.73065,36633.9570930556,0,0,0,0,0,1,0,0
"1343",231,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36931.58726,36633.9570930556,0,0,0,0,0,1,0,0
"1344",251,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36931.58726,36633.9570930556,0,0,0,0,0,1,0,0
"1345",1279,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",36991.12097,36633.9570930556,0,0,0,0,0,1,0,0
"1346",288,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37114.88395,36633.9570930556,0,0,0,0,0,1,0,0
"1347",369,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37114.88395,36633.9570930556,0,0,0,0,0,1,0,0
"1348",1292,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37114.88395,36633.9570930556,0,0,0,0,0,1,0,0
"1349",942,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37188.6726,36633.9570930556,0,0,0,0,0,1,0,0
"1350",507,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37283.14586,36633.9570930556,0,0,0,0,0,1,0,0
"1351",637,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37283.14586,36633.9570930556,0,0,0,0,0,1,0,0
"1352",1066,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37283.14586,36633.9570930556,0,0,0,0,0,1,0,0
"1353",640,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37286.72797,36633.9570930556,0,0,0,0,0,1,0,0
"1354",960,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37286.72797,36633.9570930556,0,0,0,0,0,1,0,0
"1355",449,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37379.30781,36633.9570930556,0,0,0,0,0,1,0,0
"1356",686,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37614.90378,36633.9570930556,0,0,0,0,0,1,0,0
"1357",322,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37680.22401,36633.9570930556,0,0,0,0,0,1,0,0
"1358",934,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",37880.86197,36633.9570930556,0,0,0,0,0,1,0,0
"1359",484,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",38240.79582,36633.9570930556,0,0,0,0,0,1,0,0
"1360",1409,"Large",25,"Driver only","Front","8",4.9,200,4100,1510,"No",18,6,206,114,73,43,35,18,3620,"USA","Cadillac DeVille",38505.05798,36633.9570930556,0,0,0,0,0,1,0,0
"1361",1395,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",35209.41416,36906.7944130769,0,0,0,0,0,1,0,0
"1362",1097,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",35749.06069,36906.7944130769,0,0,0,0,0,1,0,0
"1363",1425,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",35749.06069,36906.7944130769,0,0,0,0,0,1,0,0
"1364",1010,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",35843.59217,36906.7944130769,0,0,0,0,0,1,0,0
"1365",604,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36188.66426,36906.7944130769,0,0,0,0,0,1,0,0
"1366",896,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36188.66426,36906.7944130769,0,0,0,0,0,1,0,0
"1367",658,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36336.6223,36906.7944130769,0,0,0,0,0,1,0,0
"1368",899,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36437.9995,36906.7944130769,0,0,0,0,0,1,0,0
"1369",201,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36452.13321,36906.7944130769,0,0,0,0,0,1,0,0
"1370",809,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36518.41853,36906.7944130769,0,0,0,0,0,1,0,0
"1371",204,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36518.52152,36906.7944130769,0,0,0,0,0,1,0,0
"1372",1179,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36621.01046,36906.7944130769,0,0,0,0,0,1,0,0
"1373",528,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36795.35497,36906.7944130769,0,0,0,0,0,1,0,0
"1374",294,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36795.97376,36906.7944130769,0,0,0,0,0,1,0,0
"1375",194,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",36857.94745,36906.7944130769,0,0,0,0,0,1,0,0
"1376",40,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37032.22884,36906.7944130769,0,0,0,0,0,1,0,0
"1377",1177,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37392.48631,36906.7944130769,0,0,0,0,0,1,0,0
"1378",51,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37754.18822,36906.7944130769,0,0,0,0,0,1,0,0
"1379",123,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37754.18822,36906.7944130769,0,0,0,0,0,1,0,0
"1380",719,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37754.18822,36906.7944130769,0,0,0,0,0,1,0,0
"1381",1475,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37754.18822,36906.7944130769,0,0,0,0,0,1,0,0
"1382",1420,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37765.97668,36906.7944130769,0,0,0,0,0,1,0,0
"1383",255,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37962.35064,36906.7944130769,0,0,0,0,0,1,0,0
"1384",1186,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",37962.35064,36906.7944130769,0,0,0,0,0,1,0,0
"1385",597,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",38091.03541,36906.7944130769,0,0,0,0,0,1,0,0
"1386",1333,"Midsize",23,"Driver & Passenger","Rear","6",3,225,6000,2510,"Yes",20.6,4,191,106,71,39,25,9,3515,"non-USA","Lexus SC300",38091.03541,36906.7944130769,0,0,0,0,0,1,0,0
"1387",452,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",36824.11663,38335.9885125,0,0,0,0,0,1,0,0
"1388",357,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",37270.41337,38335.9885125,0,0,0,0,0,1,0,0
"1389",979,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",37270.41337,38335.9885125,0,0,0,0,0,1,0,0
"1390",978,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",37661.69023,38335.9885125,0,0,0,0,0,1,0,0
"1391",1167,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",37661.69023,38335.9885125,0,0,0,0,0,1,0,0
"1392",1387,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",37797.21846,38335.9885125,0,0,0,0,0,1,0,0
"1393",9,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38116.1778,38335.9885125,0,0,0,0,0,1,0,0
"1394",946,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38116.1778,38335.9885125,0,0,0,0,0,1,0,0
"1395",1280,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38116.1778,38335.9885125,0,0,0,0,0,1,0,0
"1396",261,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38282.14794,38335.9885125,0,0,0,0,0,1,0,0
"1397",1283,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38542.27944,38335.9885125,0,0,0,0,0,1,0,0
"1398",188,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38552.92821,38335.9885125,0,0,0,0,0,1,0,0
"1399",1465,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",38552.92821,38335.9885125,0,0,0,0,0,1,0,0
"1400",1372,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",39986.52754,38335.9885125,0,0,0,0,0,1,0,0
"1401",491,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",40139.8422,38335.9885125,0,0,0,0,0,1,0,0
"1402",959,"Large",26,"Driver & Passenger","Rear","8",4.6,210,4600,1840,"No",20,6,219,117,77,45,31.5,22,4055,"USA","Lincoln Town_Car",40485.08697,38335.9885125,0,0,0,0,0,1,0,0
"1403",135,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",38614.22467,39286.2060736364,0,0,0,0,0,1,0,0
"1404",425,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",38738.74188,39286.2060736364,0,0,0,0,0,1,0,0
"1405",214,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",38896.76928,39286.2060736364,0,0,0,0,0,1,0,0
"1406",535,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",38896.76928,39286.2060736364,0,0,0,0,0,1,0,0
"1407",543,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",38896.76928,39286.2060736364,0,0,0,0,0,1,0,0
"1408",1,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",39263.26872,39286.2060736364,0,0,0,0,0,1,0,0
"1409",958,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",39263.26872,39286.2060736364,0,0,0,0,0,1,0,0
"1410",450,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",39626.1908,39286.2060736364,0,0,0,0,0,1,0,0
"1411",1407,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",39626.1908,39286.2060736364,0,0,0,0,0,1,0,0
"1412",790,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",39771.65401,39286.2060736364,0,0,0,0,0,1,0,0
"1413",839,"Sporty",25,"Driver only","Rear","8",5.7,300,5000,1450,"Yes",20,2,179,96,74,43,24.5,16,3380,"USA","Chevrolet Corvette",40554.41937,39286.2060736364,0,0,0,0,0,1,0,0
"1414",807,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39117.27511,39913.6879342857,0,0,0,0,0,1,0,0
"1415",632,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39386.22223,39913.6879342857,0,0,0,0,0,1,0,0
"1416",787,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39481.86096,39913.6879342857,0,0,0,0,0,1,0,0
"1417",1024,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39481.86096,39913.6879342857,0,0,0,0,0,1,0,0
"1418",1154,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39481.86096,39913.6879342857,0,0,0,0,0,1,0,0
"1419",1079,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39529.88237,39913.6879342857,0,0,0,0,0,1,0,0
"1420",1260,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39529.88237,39913.6879342857,0,0,0,0,0,1,0,0
"1421",177,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39602.68174,39913.6879342857,0,0,0,0,0,1,0,0
"1422",863,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39602.68174,39913.6879342857,0,0,0,0,0,1,0,0
"1423",932,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39665.10589,39913.6879342857,0,0,0,0,0,1,0,0
"1424",1382,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",39828.61886,39913.6879342857,0,0,0,0,0,1,0,0
"1425",712,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40043.57252,39913.6879342857,0,0,0,0,0,1,0,0
"1426",1455,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40202.10516,39913.6879342857,0,0,0,0,0,1,0,0
"1427",1478,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40202.10516,39913.6879342857,0,0,0,0,0,1,0,0
"1428",1411,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40225.63017,39913.6879342857,0,0,0,0,0,1,0,0
"1429",34,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40311.70809,39913.6879342857,0,0,0,0,0,1,0,0
"1430",1077,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40311.70809,39913.6879342857,0,0,0,0,0,1,0,0
"1431",382,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40369.45646,39913.6879342857,0,0,0,0,0,1,0,0
"1432",1450,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40369.45646,39913.6879342857,0,0,0,0,0,1,0,0
"1433",651,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40721.88566,39913.6879342857,0,0,0,0,0,1,0,0
"1434",1209,"Midsize",26,"Driver & Passenger","Front","6",2.8,172,5500,2535,"Yes",21.1,6,193,106,70,37,31,17,3405,"non-USA","Audi 100",40721.88566,39913.6879342857,0,0,0,0,0,1,0,0
"1435",736,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",39752.18771,41223.8170045,0,0,0,0,0,0,1,0
"1436",11,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40233.61002,41223.8170045,0,0,0,0,0,0,1,0
"1437",117,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40233.61002,41223.8170045,0,0,0,0,0,0,1,0
"1438",207,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40233.61002,41223.8170045,0,0,0,0,0,0,1,0
"1439",428,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40447.04239,41223.8170045,0,0,0,0,0,0,1,0
"1440",961,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40447.04239,41223.8170045,0,0,0,0,0,0,1,0
"1441",571,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40476.02793,41223.8170045,0,0,0,0,0,0,1,0
"1442",1344,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40476.02793,41223.8170045,0,0,0,0,0,0,1,0
"1443",183,"Midsize",25,"Driver & Passenger","Front","8",4.6,295,6000,1985,"No",20,5,204,111,74,44,31,14,3935,"USA","Cadillac Seville",40601.46484,41223.8170045,0,0,0,0,0,0,1,0
